Age,Gender,Item Purchased,Purchase Amount (USD),Location,Size,Color,Review Rating,Subscription Status,Discount Applied,Promo Code Used,Previous Purchases,Frequency of Purchases,Category_clothing,Category_footwear,Category_outerwear,Season_spring,Season_summer,Season_winter,Shipping Type_express,Shipping Type_free shipping,Shipping Type_next day air,Shipping Type_standard,Shipping Type_store pickup,Payment Method_cash,Payment Method_credit card,Payment Method_debit card,Payment Method_paypal,Payment Method_venmo,Purchase_Amount_Bins,Age_Group,Review_Sentiment
19,0,sandals,70,minnesota,0,teal,4.9,0,0,0,17,26,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,medium,18-24,positive
23,0,hat,83,maine,1,green,2.8,0,0,0,22,26,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,high,18-24,negative
54,0,shoes,49,texas,3,brown,2.9,0,0,0,3,4,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,medium,45-54,negative
52,0,sneakers,91,missouri,1,brown,2.5,0,0,0,11,26,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,high,45-54,negative
64,0,backpack,99,mississippi,0,violet,2.7,0,0,0,4,1,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,high,55-64,negative
33,0,belt,92,michigan,2,blue,3.3,0,0,0,11,26,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,high,25-34,neutral
40,0,shirt,87,colorado,2,charcoal,3.7,0,0,0,47,26,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,high,35-44,neutral
26,0,skirt,28,florida,1,pink,4.0,0,0,0,17,52,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,low,25-34,positive
31,0,gloves,71,montana,0,violet,4.1,0,0,0,32,12,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,medium,25-34,positive
23,0,gloves,32,wisconsin,1,teal,4.1,0,0,0,37,1,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,low,18-24,positive
52,0,handbag,33,wisconsin,1,red,2.5,0,0,0,44,4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,low,45-54,negative
21,0,socks,75,delaware,2,orange,4.2,0,0,0,27,4,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,high,18-24,positive
31,0,backpack,83,north carolina,1,magenta,4.7,0,0,0,46,1,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,high,25-34,positive
63,0,jeans,93,new york,3,yellow,2.7,0,0,0,13,26,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,high,55-64,negative
46,0,skirt,29,california,1,yellow,3.0,0,0,0,2,26,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,low,45-54,neutral
44,0,hoodie,25,montana,1,pink,4.8,0,0,0,45,1,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,low,35-44,positive
57,0,jewelry,76,north carolina,0,indigo,4.4,0,0,0,35,4,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,high,55-64,positive
50,0,sneakers,81,ohio,1,charcoal,4.3,0,0,0,39,4,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,high,45-54,positive
33,0,shirt,80,alaska,3,blue,2.5,0,0,0,39,4,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,high,25-34,negative
19,0,sunglasses,70,pennsylvania,1,lavender,4.9,0,0,0,34,26,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,medium,18-24,positive
68,0,dress,81,maine,2,yellow,4.9,0,0,0,41,12,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,high,65+,positive
27,0,shoes,86,texas,1,black,3.9,0,0,0,47,1,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,high,25-34,neutral
61,0,belt,94,new jersey,0,beige,4.1,0,0,0,17,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,high,55-64,positive
38,0,shirt,66,wyoming,1,silver,3.3,0,0,0,40,12,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,medium,35-44,neutral
28,0,boots,98,michigan,1,magenta,4.1,0,0,0,44,26,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,high,25-34,positive
39,0,hoodie,25,ohio,1,orange,3.7,0,0,0,21,4,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,low,35-44,neutral
18,0,jeans,62,west virginia,1,teal,3.1,0,0,0,21,4,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,medium,18-24,neutral
24,0,jacket,98,virginia,2,turquoise,3.0,0,0,0,16,1,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,high,18-24,neutral
64,0,jacket,53,vermont,1,cyan,3.4,0,0,0,15,1,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,medium,55-64,neutral
51,0,sandals,66,alaska,2,pink,2.7,0,0,0,26,4,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,medium,45-54,negative
27,0,dress,52,minnesota,0,indigo,3.1,0,0,0,50,12,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,medium,25-34,neutral
48,0,sweater,64,colorado,0,peach,4.0,0,0,0,30,26,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,medium,45-54,positive
69,0,gloves,59,rhode island,1,beige,3.6,0,0,0,48,4,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,medium,65+,neutral
59,0,sunglasses,61,new jersey,2,gold,3.6,0,0,0,21,26,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,medium,55-64,neutral
59,0,belt,97,nevada,1,indigo,3.3,0,0,0,18,1,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,high,55-64,neutral
42,0,hat,23,minnesota,2,violet,4.1,0,0,0,41,12,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,low,35-44,positive
39,0,hat,98,delaware,3,brown,4.3,0,0,0,11,12,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,high,35-44,positive
32,0,blouse,98,illinois,1,purple,3.2,0,0,0,8,26,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,high,25-34,neutral
68,0,shoes,59,washington,1,turquoise,3.9,0,0,0,42,4,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,medium,65+,neutral
41,0,skirt,82,alaska,0,violet,5.0,0,0,0,41,26,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,high,35-44,positive
31,0,sneakers,82,michigan,1,purple,3.4,0,0,0,3,4,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,high,25-34,neutral
58,0,t-shirt,41,georgia,1,charcoal,3.8,0,0,0,10,4,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,low,55-64,neutral
28,0,handbag,52,west virginia,1,green,2.9,0,0,0,35,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,medium,25-34,negative
63,0,sweater,41,arizona,3,white,2.6,0,0,0,2,52,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,low,55-64,negative
64,0,gloves,70,colorado,1,purple,4.3,0,0,0,24,4,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,medium,55-64,positive
66,0,dress,91,tennessee,1,cyan,2.8,0,0,0,47,12,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,high,65+,negative
31,0,dress,95,iowa,1,green,4.5,0,0,0,31,12,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,high,25-34,positive
55,0,blouse,25,kansas,1,beige,3.8,0,0,0,28,26,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,low,55-64,neutral
32,0,shirt,89,oklahoma,2,lavender,3.0,0,0,0,13,52,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,high,25-34,neutral
50,0,boots,44,nebraska,0,blue,3.3,0,0,0,22,4,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,low,45-54,neutral
58,0,jacket,52,maryland,0,beige,3.1,0,0,0,12,26,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,medium,55-64,neutral
18,0,backpack,94,pennsylvania,2,blue,3.5,0,0,0,10,4,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,high,18-24,neutral
39,0,pants,98,arizona,0,maroon,4.6,0,0,0,45,4,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,high,35-44,positive
56,0,boots,40,oklahoma,2,yellow,4.1,0,0,0,42,4,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,low,55-64,positive
37,0,socks,25,montana,2,red,3.6,0,0,0,16,52,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,low,35-44,neutral
46,0,scarf,62,wyoming,2,green,2.9,0,0,0,6,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,medium,45-54,negative
52,0,blouse,24,idaho,1,magenta,4.8,0,0,0,28,4,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,low,45-54,positive
70,0,belt,57,pennsylvania,2,yellow,3.2,0,0,0,24,26,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,medium,65+,neutral
61,0,sunglasses,66,montana,2,blue,4.3,0,0,0,14,26,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,medium,55-64,positive
33,0,boots,70,ohio,1,charcoal,4.1,0,0,0,29,26,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,medium,25-34,positive
65,0,sandals,39,mississippi,1,blue,4.6,0,0,0,33,52,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,low,65+,positive
41,0,gloves,34,idaho,0,cyan,3.8,0,0,0,30,1,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,low,35-44,neutral
19,0,skirt,38,virginia,1,silver,4.5,0,0,0,26,4,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,low,18-24,positive
33,0,skirt,70,idaho,1,black,3.1,0,0,0,12,4,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,medium,25-34,neutral
53,0,blouse,80,louisiana,0,green,2.9,0,0,0,13,12,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,high,45-54,negative
54,0,handbag,51,colorado,1,violet,3.8,0,0,0,41,4,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,medium,45-54,neutral
36,0,boots,79,west virginia,3,pink,4.1,0,0,0,4,26,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,high,35-44,positive
56,0,boots,92,rhode island,1,olive,3.1,0,0,0,2,1,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,high,55-64,neutral
28,0,sweater,85,north carolina,2,orange,5.0,0,0,0,28,26,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,high,25-34,positive
34,0,socks,63,maine,1,black,4.5,0,0,0,24,1,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,medium,25-34,positive
43,0,gloves,60,iowa,1,yellow,2.8,0,0,0,14,26,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,medium,35-44,negative
54,0,shorts,44,kentucky,2,violet,3.2,0,0,0,11,52,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,low,45-54,neutral
37,0,boots,57,massachusetts,1,silver,3.1,0,0,0,27,26,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,medium,35-44,neutral
33,0,jacket,24,new york,1,gold,3.3,0,0,0,7,26,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,low,25-34,neutral
33,0,scarf,35,nebraska,1,magenta,3.4,0,0,0,49,1,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,low,25-34,neutral
55,0,jacket,73,oklahoma,1,red,3.8,0,0,0,21,1,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,medium,55-64,neutral
63,0,jewelry,42,oklahoma,1,green,3.5,0,0,0,10,4,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,low,55-64,neutral
52,0,hoodie,20,rhode island,3,red,4.8,0,0,0,37,52,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,low,45-54,positive
23,0,t-shirt,89,maine,2,pink,3.9,0,0,0,9,4,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,high,18-24,neutral
70,0,shirt,76,arkansas,2,violet,3.4,0,0,0,14,26,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,high,65+,neutral
64,0,shirt,56,new mexico,1,indigo,2.6,0,0,0,30,1,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,medium,55-64,negative
22,0,coat,100,hawaii,2,red,3.1,0,0,0,42,26,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,high,18-24,neutral
46,0,t-shirt,44,idaho,1,violet,3.3,0,0,0,31,12,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,low,45-54,neutral
65,0,hoodie,76,south carolina,1,cyan,2.8,0,0,0,48,4,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,high,65+,negative
18,0,sunglasses,97,nevada,0,black,4.3,0,0,0,48,4,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,high,18-24,positive
45,0,blouse,39,south carolina,2,purple,2.7,0,0,0,50,1,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,low,45-54,negative
56,0,hoodie,100,maryland,1,charcoal,4.4,0,0,0,10,26,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,high,55-64,positive
49,0,skirt,62,tennessee,1,beige,3.9,0,0,0,45,4,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,medium,45-54,neutral
66,0,shorts,98,arkansas,3,teal,3.0,0,0,0,27,4,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,high,65+,neutral
27,0,jeans,31,arizona,1,purple,4.0,0,0,0,10,26,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,low,25-34,positive
69,0,jacket,89,ohio,1,blue,3.7,0,0,0,19,4,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,high,65+,neutral
66,0,hoodie,91,north dakota,3,magenta,3.8,0,0,0,1,4,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,high,65+,neutral
45,0,shirt,50,vermont,0,maroon,3.3,0,0,0,39,4,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,medium,45-54,neutral
31,0,t-shirt,32,minnesota,2,gold,3.6,0,0,0,14,12,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,low,25-34,neutral
33,0,blouse,67,idaho,2,black,3.9,0,0,0,40,4,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,medium,25-34,neutral
43,0,skirt,28,maryland,1,black,3.5,0,0,0,45,52,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,low,35-44,neutral
25,0,backpack,65,south carolina,3,yellow,3.4,0,0,0,6,52,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,medium,25-34,neutral
46,0,shorts,73,california,1,turquoise,4.7,0,0,0,12,1,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,medium,45-54,positive
67,0,shirt,27,georgia,2,lavender,3.0,0,0,0,19,12,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,low,65+,neutral
26,0,backpack,89,vermont,2,yellow,3.9,0,0,0,5,26,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,high,25-34,neutral
35,0,shoes,72,georgia,2,olive,4.5,0,0,0,37,12,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,medium,35-44,positive
61,0,skirt,37,new jersey,0,brown,4.1,0,0,0,33,4,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,low,55-64,positive
26,0,dress,63,utah,1,olive,4.5,0,0,0,47,26,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,medium,25-34,positive
39,0,hat,90,utah,1,purple,4.0,0,0,0,49,4,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,high,35-44,positive
69,0,handbag,62,north carolina,1,yellow,4.3,0,0,0,28,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,medium,65+,positive
32,0,handbag,43,florida,2,brown,3.6,0,0,0,23,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,low,25-34,neutral
20,0,blouse,96,wisconsin,1,magenta,3.1,0,0,0,11,26,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,high,18-24,neutral
25,0,scarf,83,tennessee,2,lavender,2.6,0,0,0,33,4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,high,25-34,negative
56,0,jewelry,67,arizona,3,teal,3.4,0,0,0,47,52,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,medium,55-64,neutral
63,0,skirt,90,oregon,2,cyan,2.9,0,0,0,13,4,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,high,55-64,negative
34,0,hoodie,53,virginia,2,pink,5.0,0,0,0,4,52,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,medium,25-34,positive
29,0,scarf,37,maryland,1,magenta,4.6,0,0,0,40,4,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,low,25-34,positive
43,0,jeans,56,arkansas,1,teal,3.3,0,0,0,19,12,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,medium,35-44,neutral
39,0,jacket,43,texas,1,indigo,2.9,0,0,0,17,52,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,low,35-44,negative
33,0,t-shirt,84,vermont,0,pink,4.9,0,0,0,7,1,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,high,25-34,positive
51,0,pants,50,wyoming,1,charcoal,5.0,0,0,0,21,26,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,medium,45-54,positive
65,0,shoes,88,alabama,1,brown,4.5,0,0,0,44,52,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,high,65+,positive
51,0,jacket,50,maine,1,blue,3.7,0,0,0,2,52,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,medium,45-54,neutral
70,0,scarf,80,south dakota,2,teal,2.8,0,0,0,30,12,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,high,65+,negative
40,0,t-shirt,47,west virginia,2,pink,3.5,0,0,0,41,1,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,medium,35-44,neutral
19,0,dress,33,ohio,3,magenta,3.0,0,0,0,31,52,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,low,18-24,neutral
28,0,coat,100,arizona,2,green,4.3,0,0,0,48,4,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,high,25-34,positive
51,0,sweater,26,ohio,1,white,3.6,0,0,0,41,52,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,low,45-54,neutral
32,0,hat,79,new mexico,1,indigo,4.4,0,0,0,42,1,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,high,25-34,positive
26,0,backpack,77,south dakota,2,lavender,4.1,0,0,0,39,4,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,high,25-34,positive
50,0,socks,36,oklahoma,3,black,2.8,0,0,0,15,26,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,low,45-54,negative
68,0,jewelry,21,connecticut,2,charcoal,2.8,0,0,0,3,4,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,low,65+,negative
33,0,boots,72,wisconsin,2,gray,4.9,0,0,0,28,4,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,medium,25-34,positive
56,0,coat,25,new hampshire,1,gold,4.1,0,0,0,27,26,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,low,55-64,positive
57,0,sweater,79,nebraska,1,silver,3.0,0,0,0,36,1,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,high,55-64,neutral
58,0,blouse,73,nevada,2,teal,3.0,0,0,0,42,12,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,medium,55-64,neutral
40,0,belt,71,new york,1,magenta,3.0,0,0,0,30,52,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,medium,35-44,neutral
37,0,hat,48,pennsylvania,1,magenta,3.2,0,0,0,9,52,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,medium,35-44,neutral
36,0,sandals,28,delaware,1,beige,2.7,0,0,0,25,12,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,low,35-44,negative
29,0,boots,95,mississippi,0,maroon,3.8,0,0,0,33,4,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,high,25-34,neutral
65,0,jacket,48,iowa,1,indigo,3.5,0,0,0,31,12,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,medium,65+,neutral
44,0,dress,93,utah,0,maroon,3.8,0,0,0,35,12,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,high,35-44,neutral
34,0,jeans,87,maryland,2,teal,3.8,0,0,0,46,12,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,high,25-34,neutral
31,0,shorts,32,utah,2,yellow,3.4,0,0,0,29,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,low,25-34,neutral
28,0,shirt,38,rhode island,1,gold,2.9,0,0,0,49,52,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,low,25-34,negative
66,0,coat,54,maryland,1,teal,3.4,0,0,0,27,12,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,medium,65+,neutral
68,0,coat,75,hawaii,0,violet,4.7,0,0,0,5,4,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,high,65+,positive
37,0,t-shirt,56,connecticut,1,yellow,3.9,0,0,0,18,12,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,medium,35-44,neutral
58,0,sweater,43,illinois,0,maroon,3.6,0,0,0,31,52,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,low,55-64,neutral
28,0,skirt,97,california,1,silver,3.7,0,0,0,27,26,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,high,25-34,neutral
54,0,blouse,75,connecticut,0,violet,3.1,0,0,0,19,1,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,high,45-54,neutral
21,0,sneakers,55,colorado,2,white,4.9,0,0,0,33,26,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,medium,18-24,positive
45,0,backpack,49,colorado,1,black,2.6,0,0,0,42,4,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,medium,45-54,negative
57,0,socks,58,georgia,1,white,4.2,0,0,0,16,52,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,medium,55-64,positive
47,0,jewelry,34,north dakota,1,blue,4.8,0,0,0,49,4,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,low,45-54,positive
46,0,shorts,43,idaho,0,black,2.7,0,0,0,40,26,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,low,45-54,negative
63,0,jewelry,48,connecticut,2,olive,2.6,0,0,0,5,1,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,medium,55-64,negative
44,0,sweater,40,montana,1,teal,2.6,0,0,0,8,12,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,low,35-44,negative
36,0,shirt,29,colorado,2,silver,3.1,0,0,0,2,1,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,low,35-44,neutral
24,0,pants,81,kentucky,1,pink,2.6,0,0,0,14,52,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,high,18-24,negative
65,0,hoodie,84,new mexico,1,charcoal,3.4,0,0,0,5,26,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,high,65+,neutral
32,0,socks,46,new jersey,1,silver,3.6,0,0,0,34,12,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,medium,25-34,neutral
63,0,dress,86,california,2,turquoise,4.3,0,0,0,13,1,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,high,55-64,positive
62,0,blouse,57,north dakota,3,turquoise,4.9,0,0,0,31,1,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,medium,55-64,positive
19,0,skirt,61,florida,2,beige,4.8,0,0,0,43,4,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,medium,18-24,positive
38,0,backpack,90,texas,1,cyan,4.2,0,0,0,6,1,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,high,35-44,positive
59,0,blouse,51,oklahoma,2,gold,2.6,0,0,0,23,26,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,medium,55-64,negative
22,0,socks,48,rhode island,3,silver,3.2,0,0,0,10,52,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,medium,18-24,neutral
55,0,boots,50,arkansas,1,purple,3.4,0,0,0,47,4,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,medium,55-64,neutral
29,0,backpack,82,nevada,1,yellow,3.5,0,0,0,14,26,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,high,25-34,neutral
42,0,hat,33,utah,2,blue,4.2,0,0,0,29,52,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,low,35-44,positive
23,0,sandals,28,kentucky,2,blue,2.8,0,0,0,12,26,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,low,18-24,negative
70,0,hoodie,42,wisconsin,2,green,5.0,0,0,0,25,4,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,low,65+,positive
64,0,sunglasses,43,minnesota,1,charcoal,3.3,0,0,0,21,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,low,55-64,neutral
39,0,jeans,55,north dakota,1,violet,3.7,0,0,0,23,12,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,medium,35-44,neutral
47,0,t-shirt,73,ohio,3,black,2.5,0,0,0,10,12,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,medium,45-54,negative
22,0,dress,39,nevada,1,teal,3.2,0,0,0,47,12,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,low,18-24,neutral
69,0,belt,20,kentucky,0,orange,3.1,0,0,0,44,4,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,low,65+,neutral
35,0,jewelry,32,kentucky,0,brown,3.5,0,0,0,41,1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,low,35-44,neutral
56,0,hoodie,86,montana,2,green,4.6,0,0,0,29,12,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,high,55-64,positive
30,0,blouse,91,delaware,1,silver,3.3,0,0,0,2,4,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,high,25-34,neutral
43,0,jacket,59,montana,2,violet,2.5,0,0,0,2,26,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,medium,35-44,negative
23,0,sneakers,33,new jersey,3,peach,4.6,0,0,0,29,1,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,low,18-24,positive
50,0,boots,64,nebraska,1,gold,4.2,0,0,0,22,26,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,medium,45-54,positive
41,0,blouse,67,maryland,3,violet,4.0,0,0,0,23,26,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,medium,35-44,positive
41,0,blouse,43,alabama,2,olive,2.6,0,0,0,46,4,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,low,35-44,negative
27,0,boots,32,north carolina,0,orange,4.6,0,0,0,19,26,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,low,25-34,positive
